### DATA:
#
# 430
#      Q             I(Q)           Error     
1.06922151E-02  9.52966572E-06  -1.73573518E-05
1.20287357E-02  6.13174368E-05  7.08232827E-04
1.33652541E-02  1.39609418E-03  1.69614651E-03
1.47017700E-02  1.21113526E-03  7.77996897E-04
1.60382831E-02  1.10989793E-03  7.54895634E-04
1.73747933E-02  8.06078496E-04  4.76473515E-04
1.87113003E-02  1.41863590E-03  5.92412985E-04
2.00478039E-02  5.96479642E-04  7.33239474E-04
2.13843037E-02  5.64833130E-04  3.71019443E-04
2.27207996E-02  -5.38690112E-04  5.53050597E-04
2.40572913E-02  7.05271028E-05  1.45061087E-04
2.53937785E-02  4.81256439E-04  3.59730665E-04
2.67302610E-02  4.29139192E-04  2.96045625E-04
2.80667386E-02  4.81542407E-04  2.51150044E-04
2.94032110E-02  -2.24102994E-04  3.10430019E-04
3.07396780E-02  3.03263120E-04  2.77506129E-04
3.20761393E-02  1.85434909E-05  -9.60414810E-05
3.34125946E-02  3.56723479E-04  2.73662815E-04
3.47490438E-02  3.16306227E-04  2.23374639E-04
3.60854865E-02  3.41782404E-04  2.15561209E-04
3.74219226E-02  4.79175485E-05  1.64667631E-04
3.87583518E-02  1.70190030E-04  2.69021684E-04
4.00947738E-02  1.93449282E-04  1.68855755E-04
4.14311883E-02  5.62746261E-05  3.82995648E-04
4.27675953E-02  9.39690189E-05  4.52891833E-04
4.41039943E-02  6.64934061E-04  2.01273484E-04
4.54403851E-02  1.05977991E-04  9.23085094E-05
4.67767676E-02  1.65241483E-04  1.76740605E-04
4.81131414E-02  1.51862229E-04  1.57062083E-04
4.94495063E-02  1.97262694E-04  1.91453774E-04
5.07858621E-02  -3.03202675E-04  2.03310766E-04
5.21222085E-02  1.42217488E-04  1.45039416E-04
5.34585452E-02  -2.65098446E-04  2.03388707E-04
5.47948721E-02  2.76416377E-04  1.75565612E-04
5.61311889E-02  1.49933204E-06  1.09855327E-05
5.74674952E-02  -3.19801688E-05  8.90065649E-05
5.88037910E-02  1.32830359E-04  1.67667574E-04
6.01400758E-02  2.50756125E-04  1.81467358E-04
6.14763496E-02  -6.19324671E-06  3.79301425E-05
6.28126120E-02  1.65909901E-04  2.27920774E-04
6.41488628E-02  1.51704176E-04  1.43610735E-04
6.54851017E-02  1.66650857E-04  1.25001715E-04
6.68213285E-02  -1.52273328E-04  2.92464553E-04
6.81575430E-02  2.94098424E-05  3.95807264E-05
6.94937449E-02  -9.04219860E-05  1.12019007E-04
7.08299339E-02  1.69610694E-04  2.68600777E-04
7.21661098E-02  8.60697437E-05  1.43824761E-04
7.35022724E-02  1.29927172E-04  1.06601931E-04
7.48384215E-02  -1.00985052E-04  2.95843445E-04
7.61745566E-02  2.89260464E-05  1.32698370E-04
7.75106778E-02  1.96162165E-04  1.36479956E-04
7.88467845E-02  2.36600148E-04  1.40902967E-04
8.01828767E-02  1.75620639E-04  2.62115440E-04
8.15189541E-02  5.07440653E-06  8.65366167E-06
8.28550165E-02  1.31092448E-04  1.13885008E-04
8.41910635E-02  -5.13718835E-04  1.57175576E-04
8.55270949E-02  1.36302432E-04  8.23246194E-05
8.68631106E-02  -7.33469120E-05  1.17089452E-04
8.81991102E-02  -2.83335461E-05  7.34699004E-05
8.95350935E-02  -1.79490476E-04  2.07430928E-04
9.08710603E-02  -6.08997513E-05  1.33269640E-04
9.22070102E-02  5.61838037E-05  3.90144114E-03
9.35429432E-02  3.43638767E-04  1.76848002E-04
9.48788588E-02  1.25826582E-04  2.26754019E-04
9.62147569E-02  -1.62855328E-04  1.65904273E-04
9.75506373E-02  -5.87174179E-05  1.03663566E-04
9.88864996E-02  -6.05163124E-05  1.34448848E-04
1.00222344E-01  8.98827322E-05  2.54098674E-04
1.01558169E-01  -1.98859250E-04  1.80750725E-04
1.02893976E-01  -5.48491062E-05  7.13717288E-05
1.04229764E-01  6.33375087E-05  1.46598437E-04
1.05565532E-01  3.44333893E-05  5.08731797E-05
1.06901281E-01  3.31657344E-04  1.37116544E-04
1.08237011E-01  3.71191371E-05  7.89872016E-05
1.09572720E-01  2.00889092E-04  1.40785028E-04
1.10908409E-01  -1.02222671E-04  1.22725992E-04
1.12244077E-01  -8.98142836E-05  1.28001274E-04
1.13579725E-01  5.48693409E-07  1.73875515E-06
1.14915352E-01  -1.48313910E-04  1.05623325E-04
1.16250958E-01  6.87533611E-05  1.59585100E-04
1.17586542E-01  3.81363742E-05  5.24342308E-05
1.18922104E-01  -9.67311251E-05  5.12937152E-04
1.20257645E-01  1.96938211E-05  4.97128676E-05
1.21593163E-01  -1.01866636E-04  2.29668043E-04
1.22928659E-01  -5.78205806E-05  3.05395545E-04
1.24264132E-01  -5.61385421E-05  1.00027493E-03
1.25599582E-01  -5.29559866E-06  1.25633484E-04
1.26935009E-01  1.10721562E-04  9.57551575E-05
1.28270412E-01  -3.93734112E-05  6.40240422E-05
1.29605792E-01  -2.75988371E-05  1.22422507E-04
1.30941148E-01  -2.61957019E-05  3.87312838E-05
1.32276480E-01  7.63921416E-05  6.45577116E-05
1.33611787E-01  2.73397419E-04  1.02300853E-04
1.34947070E-01  1.27219290E-05  -2.54268361E-04
1.36282327E-01  6.07384934E-05  1.00479196E-04
1.37617560E-01  7.86713028E-05  5.40498442E-05
1.38952767E-01  -7.21560255E-05  7.09592516E-04
1.40287948E-01  1.10008763E-04  6.80922638E-05
1.41623104E-01  1.09156981E-04  1.08487358E-04
1.42958234E-01  9.66017700E-05  7.67497698E-05
1.44293337E-01  -3.49649765E-05  1.26802962E-04
1.45628413E-01  1.56437961E-04  1.18131470E-04
1.46963463E-01  -1.66593837E-04  1.07228296E-04
1.48298485E-01  1.05915555E-04  7.63679339E-05
1.49633480E-01  -1.40473874E-04  1.36082376E-04
1.50968447E-01  2.81130925E-04  1.13459850E-04
1.52303387E-01  2.18435330E-04  1.05286746E-04
1.53638298E-01  -6.48285663E-05  1.53370655E-04
1.54973182E-01  -6.03990312E-05  2.74520564E-04
1.56308036E-01  1.34900619E-04  1.46348384E-04
1.57642862E-01  -1.88248173E-04  1.54946800E-04
1.58977658E-01  -1.25540604E-04  1.82932536E-04
1.60312426E-01  -1.14792233E-04  7.68621583E-05
1.61647163E-01  -1.56290886E-04  1.07180961E-04
1.62981871E-01  -3.42182810E-05  5.28951923E-05
1.64316549E-01  7.03810046E-05  9.52318223E-05
1.65651196E-01  -1.20605211E-04  2.23989647E-04
1.66985813E-01  7.94855262E-06  6.09464217E-04
1.68320399E-01  -9.05871576E-05  2.83160065E-04
1.69654954E-01  1.27778479E-04  8.54390829E-05
1.70989478E-01  -1.02904511E-04  1.08484085E-04
1.72323970E-01  -1.71975578E-05  1.00671572E-04
1.73658431E-01  1.38523644E-04  1.00144916E-04
1.74992859E-01  9.01469984E-05  7.32444664E-05
1.76327255E-01  1.83758698E-04  9.24072261E-05
1.77661619E-01  3.33580618E-05  6.49845583E-05
1.78995950E-01  -1.62428012E-04  1.11347177E-04
1.80330247E-01  -1.21211886E-05  6.40049199E-05
1.81664512E-01  1.74603483E-04  7.95180154E-05
1.82998743E-01  -9.08393049E-05  1.88705423E-04
1.84332940E-01  1.52695963E-04  9.99779021E-05
1.85667104E-01  -1.08786353E-04  1.21829897E-04
1.87001233E-01  -1.68528276E-06  -2.00882120E-05
1.88335327E-01  -7.82266653E-05  1.23591713E-04
1.89669387E-01  1.20964161E-04  8.58994841E-05
1.91003412E-01  2.51523520E-04  9.45989047E-05
1.92337402E-01  1.59709300E-06  3.70348135E-05
1.93671356E-01  1.10372315E-04  9.38576707E-05
1.95005275E-01  2.56045478E-05  1.05558629E-04
1.96339157E-01  9.02895973E-05  1.92501127E-04
1.97673004E-01  -3.19665554E-05  1.14335782E-03
1.99006814E-01  -5.31592785E-05  1.66623666E-04
2.00340587E-01  1.03348527E-05  9.44602110E-05
2.01674324E-01  9.92453885E-05  1.80184032E-04
2.03008023E-01  1.59062847E-05  -6.24109096E-03
2.04341685E-01  1.07644278E-05  4.66806222E-05
2.05675309E-01  2.39946728E-04  1.11884020E-04
2.07008895E-01  9.98432524E-05  1.34784171E-04
2.08342443E-01  -9.04486789E-05  7.95155863E-05
2.09675953E-01  4.60346381E-05  7.75110712E-05
2.11009424E-01  -3.63956293E-06  7.65219955E-06
2.12342856E-01  3.31655849E-05  1.22501771E-04
2.13676249E-01  -1.23596583E-05  6.37029071E-04
2.15009603E-01  8.05474860E-06  2.24721463E-05
2.16342917E-01  -2.35884576E-05  -1.44572737E-04
2.17676192E-01  -4.81506234E-06  -1.21577452E-04
2.19009426E-01  2.86667547E-05  6.25643335E-05
2.20342620E-01  1.04226538E-04  9.07213221E-05
2.21675773E-01  3.68231248E-05  1.68895743E-04
2.23008885E-01  -2.28837121E-05  -6.76678773E-05
2.24341957E-01  -2.88495652E-05  3.83836774E-05
2.25674987E-01  -3.09456652E-05  3.47164202E-03
2.27007976E-01  1.51202825E-04  1.00592259E-04
2.28340922E-01  1.28267676E-04  7.31286475E-05
2.29673827E-01  2.08075410E-04  9.94250571E-05
2.31006689E-01  1.07769811E-04  9.25328495E-05
2.32339509E-01  -8.34459409E-05  1.50130789E-04
2.33672286E-01  -3.75265079E-06  -7.27502162E-06
2.35005021E-01  3.04919026E-06  3.21023915E-06
2.36337711E-01  1.27889422E-04  8.10959259E-05
2.37670359E-01  1.64287630E-06  2.89711310E-05
2.39002962E-01  3.16325263E-05  5.77932055E-05
2.40335522E-01  1.17273483E-04  1.11764599E-04
2.41668037E-01  -1.09609299E-04  1.27460597E-04
2.43000508E-01  1.61630279E-04  9.12025823E-05
2.44332934E-01  1.08765489E-04  9.60257490E-05
2.45665316E-01  1.67790680E-04  9.72394534E-05
2.46997652E-01  5.92319650E-05  5.32104091E-05
2.48329942E-01  -1.21883422E-04  1.09155078E-04
2.49662187E-01  3.25541957E-05  1.00664571E-04
2.50994386E-01  3.12417790E-05  4.29674848E-05
2.52326539E-01  -9.08320050E-05  1.49307521E-04
2.53658646E-01  7.64769123E-05  8.33648271E-05
2.54990705E-01  6.08089921E-05  4.49689504E-05
2.56322718E-01  -1.33487307E-04  2.63114343E-04
2.57654684E-01  -1.26254506E-04  9.33745794E-05
2.58986602E-01  1.46009409E-04  7.19634327E-05
2.60318473E-01  4.96400461E-05  9.26724365E-05
2.61650296E-01  2.12113382E-04  9.15474520E-05
2.62982071E-01  -1.22053256E-05  -2.10031433E-05
2.64313797E-01  -1.87587273E-05  -3.44642928E-05
2.65645475E-01  -7.60215237E-06  -4.50322773E-05
2.66977104E-01  1.17802164E-04  1.08357018E-04
2.68308684E-01  1.95132170E-04  8.42077064E-05
2.69640214E-01  -6.51756449E-05  8.00067663E-05
2.70971695E-01  8.03642069E-05  6.09453464E-05
2.72303126E-01  2.36347656E-04  8.52243915E-05
2.73634508E-01  -1.33279834E-04  1.51221341E-04
2.74965838E-01  1.46525002E-05  6.76186216E-05
2.76297119E-01  1.72525035E-04  7.19381165E-05
2.77628348E-01  1.77834164E-04  7.24204551E-05
2.78959527E-01  1.00799897E-04  7.58705836E-05
2.80290654E-01  6.39454328E-05  8.84114982E-05
2.81621730E-01  1.15087077E-04  7.45760174E-05
2.82952754E-01  -8.32643308E-06  -1.28316616E-04
2.84283726E-01  1.63155163E-05  5.36286594E-05
2.85614646E-01  -2.31868532E-05  9.45945496E-04
2.86945514E-01  -7.36568198E-05  7.03831574E-05
2.88276328E-01  6.07247961E-05  7.68315715E-05
2.89607090E-01  -3.46539496E-06  -7.14998153E-06
2.90937799E-01  1.36409310E-04  1.11979501E-04
2.92268454E-01  1.60870788E-05  3.67588116E-05
2.93599055E-01  1.37782226E-04  7.29618978E-05
2.94929603E-01  -4.80230911E-05  3.61095782E-04
2.96260097E-01  1.21238365E-05  4.45472519E-05
2.97590536E-01  5.68821586E-05  6.62168826E-05
2.98920920E-01  2.58031514E-05  3.14039480E-05
3.00251250E-01  1.11082235E-04  5.23487193E-05
3.01581524E-01  3.53427361E-05  7.26414256E-05
3.02911743E-01  3.85194479E-06  -5.85210640E-06
3.04241907E-01  -6.78280605E-06  -5.74890789E-05
3.05572015E-01  7.90350800E-05  6.46035677E-05
3.06902066E-01  -9.07396758E-05  8.30530761E-05
3.08232062E-01  -3.48728385E-05  1.09413890E-04
3.09562000E-01  1.05732776E-05  5.12971271E-05
3.10891882E-01  -5.72998097E-05  1.02990688E-04
3.12221707E-01  7.37028118E-05  7.09554003E-05
3.13551475E-01  -4.18361448E-05  1.16964174E-04
3.14881185E-01  1.06789068E-05  1.40433242E-05
3.16210838E-01  2.39225425E-04  9.09605028E-05
3.17540432E-01  3.24668358E-05  5.22155441E-05
3.18869968E-01  3.81684227E-05  6.72653051E-05
3.20199446E-01  1.09614859E-04  9.36962935E-05
3.21528865E-01  -1.43408487E-05  -1.66685108E-04
3.22858225E-01  -1.62133488E-04  1.00936792E-04
3.24187526E-01  1.01619819E-05  4.49894006E-05
3.25516768E-01  -5.73580625E-05  4.63443180E-04
3.26845949E-01  9.62849810E-05  7.98888197E-05
3.28175071E-01  -7.31446023E-05  7.21940101E-05
3.29504133E-01  -5.92127756E-05  9.67317699E-05
3.30833134E-01  8.58576648E-05  1.92225863E-04
3.32162075E-01  1.43651610E-05  2.99308865E-05
3.33490955E-01  -5.87222989E-05  1.85713064E-04
3.34819774E-01  -3.79581539E-05  1.28232498E-04
3.36148531E-01  1.69059735E-05  -7.01377425E-05
3.37477227E-01  -5.41123300E-06  -1.41864854E-05
3.38805861E-01  -6.53694618E-05  9.19110072E-05
3.40134433E-01  2.29466066E-04  8.91424373E-05
3.41462943E-01  2.62972824E-05  1.33268334E-04
3.42791390E-01  -4.65883442E-05  4.32274218E-05
3.44119774E-01  2.44285786E-05  4.96567917E-05
3.45448095E-01  -4.99493757E-05  1.23129294E-04
3.46776353E-01  -3.14084583E-05  -3.11960322E-04
3.48104548E-01  -1.92128705E-05  -2.21009522E-04
3.49432679E-01  -2.05328561E-05  2.41413501E-03
3.50760746E-01  -3.11918692E-05  1.89558935E-04
3.52088749E-01  1.13510911E-04  6.31639609E-05
3.53416687E-01  3.56570322E-05  1.58401700E-04
3.54744560E-01  8.81404755E-06  1.84569516E-04
3.56072369E-01  1.07689800E-04  8.95542202E-05
3.57400112E-01  -2.84415457E-05  -7.71537861E-05
3.58727791E-01  -2.63258933E-05  1.07223714E-04
3.60055403E-01  2.80519772E-05  5.15905477E-05
3.61382950E-01  -3.66640424E-05  3.96840141E-05
3.62710430E-01  6.61219680E-06  1.56972612E-05
3.64037844E-01  1.49999038E-05  -6.79744458E-04
3.65365192E-01  3.14820693E-05  3.40249544E-05
3.66692473E-01  8.73923071E-05  1.23155982E-04
3.68019686E-01  4.90920046E-05  1.43129984E-04
3.69346833E-01  3.63699689E-05  5.11155062E-05
3.70673911E-01  3.88164459E-05  5.56039378E-05
3.72000922E-01  -9.14354167E-05  9.24579865E-05
3.73327866E-01  4.39940778E-05  6.45206359E-05
3.74654740E-01  1.20886564E-04  1.55246773E-04
3.75981547E-01  2.35242924E-05  3.17001937E-05
