### DATA:
#
# 430
#      Q             I(Q)           Error     
1.06922151E-02  -6.11258837E-04  1.23032024E-03
1.20287357E-02  -8.06505798E-04  3.86930831E-03
1.33652541E-02  2.47143234E-04  -5.38426700E-03
1.47017700E-02  -3.44545274E-04  1.12596911E-03
1.60382831E-02  -2.92827805E-04  3.55173776E-04
1.73747933E-02  2.29098206E-04  1.69662351E-03
1.87113003E-02  3.40155786E-04  8.22595637E-04
2.00478039E-02  -8.81542889E-05  1.26011157E-04
2.13843037E-02  2.01153216E-04  7.72980729E-04
2.27207996E-02  5.04820861E-04  5.24724245E-04
2.40572913E-02  4.29057043E-04  4.58851021E-04
2.53937785E-02  -6.31361528E-04  3.47482128E-04
2.67302610E-02  -6.84059066E-05  2.45533660E-04
2.80667386E-02  -3.22852199E-04  2.39291146E-04
2.94032110E-02  7.38549092E-05  -1.55263340E-03
3.07396780E-02  1.35667289E-04  3.75390537E-03
3.20761393E-02  -5.81812109E-04  2.20706447E-04
3.34125946E-02  -1.98481848E-04  3.00457806E-04
3.47490438E-02  -1.20812053E-04  1.74202121E-04
3.60854865E-02  1.34237409E-05  3.16595479E-04
3.74219226E-02  -4.09398407E-04  2.09956089E-04
3.87583518E-02  8.69702540E-05  1.25017652E-03
4.00947738E-02  -3.08605380E-05  2.22880857E-04
4.14311883E-02  -5.96846919E-05  1.16146803E-04
4.27675953E-02  3.12551569E-04  2.31361283E-04
4.41039943E-02  3.62949219E-04  2.01642134E-04
4.54403851E-02  4.22321562E-04  1.82954265E-04
4.67767676E-02  -8.72801364E-05  -1.60673713E-03
4.81131414E-02  4.20838710E-04  2.23427798E-04
4.94495063E-02  3.83182175E-05  8.42108066E-04
5.07858621E-02  -1.93108006E-04  2.36852133E-04
5.21222085E-02  -7.49267149E-05  2.38790722E-04
5.34585452E-02  -2.73848206E-04  1.81759816E-04
5.47948721E-02  -3.51299589E-04  1.62046346E-04
5.61311889E-02  -1.42471431E-04  1.30527311E-04
5.74674952E-02  -1.79739494E-05  2.20277947E-05
5.88037910E-02  1.93962943E-04  2.73488169E-04
6.01400758E-02  1.75107831E-04  2.37723796E-04
6.14763496E-02  -5.26217656E-05  4.70952205E-05
6.28126120E-02  -2.51454238E-05  3.76879046E-04
6.41488628E-02  -8.62648845E-05  3.62354027E-04
6.54851017E-02  -2.45336462E-04  2.66121637E-04
6.68213285E-02  5.52550040E-05  -4.00331244E-04
6.81575430E-02  1.98345823E-04  1.34426552E-04
6.94937449E-02  -5.13809445E-06  1.06749899E-05
7.08299339E-02  -1.35725883E-04  8.75610810E-05
7.21661098E-02  -2.38253084E-04  1.49130497E-04
7.35022724E-02  2.29373791E-04  2.21689363E-04
7.48384215E-02  4.16560200E-05  1.59559915E-04
7.61745566E-02  1.52435908E-05  3.95372441E-05
7.75106778E-02  -6.70136818E-05  8.76011798E-05
7.88467845E-02  9.38371262E-05  1.47643076E-04
8.01828767E-02  -4.83317203E-05  5.98585847E-05
8.15189541E-02  -4.00149603E-04  1.81331678E-04
8.28550165E-02  2.12808964E-04  1.57911397E-04
8.41910635E-02  -3.45154457E-05  1.15579752E-04
8.55270949E-02  9.76576189E-05  9.98639043E-05
8.68631106E-02  -1.28200652E-04  1.32983939E-04
8.81991102E-02  -7.69038542E-05  8.66847057E-05
8.95350935E-02  -8.28345722E-05  1.19315289E-04
9.08710603E-02  2.01230993E-04  1.68026971E-04
9.22070102E-02  -1.55131166E-04  1.37597003E-04
9.35429432E-02  6.91499469E-05  1.92982116E-04
9.48788588E-02  3.18245877E-04  1.73202602E-04
9.62147569E-02  -4.40385760E-05  5.59371679E-05
9.75506373E-02  5.54614565E-05  2.25282460E-04
9.88864996E-02  -1.67303324E-04  1.82202654E-04
1.00222344E-01  -9.27102322E-05  7.46225519E-05
1.01558169E-01  -5.07735653E-05  2.76858327E-04
1.02893976E-01  -2.40098535E-04  1.47429561E-04
1.04229764E-01  -5.96836104E-05  9.39935987E-05
1.05565532E-01  -3.43089290E-06  -7.39535475E-06
1.06901281E-01  -1.52435798E-04  9.24208554E-05
1.08237011E-01  -8.25514156E-05  1.06470803E-04
1.09572720E-01  -2.30955751E-05  3.69438393E-05
1.10908409E-01  2.49729776E-05  -6.74627881E-05
1.12244077E-01  -5.75416172E-05  6.30193186E-05
1.13579725E-01  1.81077710E-04  1.55607617E-04
1.14915352E-01  -2.10664280E-04  9.54776151E-05
1.16250958E-01  1.39392686E-04  1.39737744E-04
1.17586542E-01  7.71244422E-05  9.54216288E-05
1.18922104E-01  -1.59484594E-04  1.19679490E-04
1.20257645E-01  -3.38576363E-05  7.93214230E-05
1.21593163E-01  -3.87159812E-05  2.97549303E-04
1.22928659E-01  -7.74345216E-05  7.98099961E-05
1.24264132E-01  2.96327349E-05  4.39205172E-05
1.25599582E-01  1.06565157E-04  1.54056444E-04
1.26935009E-01  -4.01224799E-05  7.85236135E-05
1.28270412E-01  -2.14132761E-04  9.34508233E-05
1.29605792E-01  -1.02016684E-04  7.01108926E-05
1.30941148E-01  1.18117532E-04  2.20557266E-04
1.32276480E-01  -1.41541143E-04  1.15687883E-04
1.33611787E-01  -1.11760514E-04  1.06435407E-04
1.34947070E-01  -1.39576201E-04  6.96782183E-05
1.36282327E-01  1.32675158E-04  1.45618250E-04
1.37617560E-01  1.59072929E-04  1.10778719E-04
1.38952767E-01  1.06349355E-04  1.01196949E-04
1.40287948E-01  -1.67816639E-04  1.36503162E-04
1.41623104E-01  5.28002487E-05  1.93830185E-04
1.42958234E-01  1.37417353E-04  1.44729142E-04
1.44293337E-01  -2.79446233E-05  5.90603152E-05
1.45628413E-01  -6.72551861E-05  1.01272229E-04
1.46963463E-01  -2.79351471E-05  2.64850114E-05
1.48298485E-01  -4.60062524E-05  5.80217810E-05
1.49633480E-01  -2.53632035E-04  1.04135638E-04
1.50968447E-01  -2.07896591E-05  3.52532144E-05
1.52303387E-01  2.84947053E-05  -1.29189835E-03
1.53638298E-01  -5.53055486E-05  6.62537361E-05
1.54973182E-01  -1.45970980E-04  8.96631130E-05
1.56308036E-01  1.34525589E-05  -4.45804804E-05
