### DATA:
#
# 430
#      Q             I(Q)           Error     
1.06922151E-02  -2.12875760E-03  2.30448950E-03
1.20287357E-02  -5.66981745E-04  5.36837182E-03
1.33652541E-02  2.63334230E-04  1.73768763E-03
1.47017700E-02  -1.23009161E-03  1.32744303E-03
1.60382831E-02  8.02710033E-04  7.71377072E-04
1.73747933E-02  6.32144266E-05  3.38891971E-04
1.87113003E-02  3.22731367E-04  5.33819583E-04
2.00478039E-02  3.78950027E-04  9.28814911E-04
2.13843037E-02  1.20305543E-04  2.75502163E-04
2.27207996E-02  -2.06281178E-04  6.06921353E-04
2.40572913E-02  7.96312126E-05  2.25134338E-04
2.53937785E-02  -3.48909814E-05  1.65465437E-01
2.67302610E-02  9.32900976E-05  2.75377012E-04
2.80667386E-02  -1.03184127E-05  -7.90208161E-05
2.94032110E-02  1.29370360E-04  3.45409112E-04
3.07396780E-02  1.99804782E-04  3.98004601E-04
3.20761393E-02  -4.04924010E-04  1.93380398E-04
3.34125946E-02  -5.10665782E-04  2.47665777E-04
3.47490438E-02  2.14753440E-04  2.24177106E-04
3.60854865E-02  -7.89345425E-05  2.64492812E-04
3.74219226E-02  3.24706078E-04  2.29211413E-04
3.87583518E-02  7.75769180E-05  5.06832866E-04
4.00947738E-02  -1.67311500E-04  2.56050790E-04
4.14311883E-02  -5.31115900E-05  1.39554912E-04
4.27675953E-02  -9.93273500E-05  1.40000214E-04
4.41039943E-02  -4.20121708E-05  4.59941754E-04
4.54403851E-02  6.59885644E-04  1.91908263E-04
4.67767676E-02  -2.09276483E-04  2.53273465E-04
4.81131414E-02  -1.40282749E-04  1.95347575E-04
4.94495063E-02  2.05848398E-04  2.09507270E-04
5.07858621E-02  1.51933356E-04  1.52284060E-04
5.21222085E-02  -1.18216361E-04  2.18226389E-04
5.34585452E-02  2.10346572E-05  7.24255813E-05
5.47948721E-02  8.91963281E-05  1.47786291E-04
5.61311889E-02  -6.09425514E-05  1.47872346E-04
5.74674952E-02  9.27954622E-05  5.72524682E-04
5.88037910E-02  -1.18579164E-04  1.38532839E-04
